rssi,timestamp,I_0,Q_0,I_1,Q_1,I_2,Q_2,I_3,Q_3,I_4,Q_4,I_5,Q_5,I_6,Q_6,I_7,Q_7,I_8,Q_8,I_9,Q_9,I_10,Q_10,I_11,Q_11,I_12,Q_12,I_13,Q_13,I_14,Q_14,I_15,Q_15,I_16,Q_16,I_17,Q_17,I_18,Q_18,I_19,Q_19,I_20,Q_20,I_21,Q_21,I_22,Q_22,I_23,Q_23,I_24,Q_24,I_25,Q_25,I_26,Q_26,I_27,Q_27,I_28,Q_28,I_29,Q_29,I_30,Q_30,I_31,Q_31,I_32,Q_32,I_33,Q_33,I_34,Q_34,I_35,Q_35,I_36,Q_36,I_37,Q_37,I_38,Q_38,I_39,Q_39,I_40,Q_40,I_41,Q_41,I_42,Q_42,I_43,Q_43,I_44,Q_44,I_45,Q_45,I_46,Q_46,I_47,Q_47,I_48,Q_48,I_49,Q_49,I_50,Q_50,I_51,Q_51,I_52,Q_52,I_53,Q_53,I_54,Q_54,I_55,Q_55,I_56,Q_56,I_57,Q_57,I_58,Q_58,I_59,Q_59,I_60,Q_60,I_61,Q_61,I_62,Q_62,I_63,Q_63
-26,1909466580,28,-64,1,0,-27,42,-28,39,-27,35,-26,32,-23,29,-20,27,-16,26,-13,25,-10,26,-8,27,-6,28,-5,30,-6,31,-7,31,-8,32,-10,31,-12,29,-12,26,-13,23,-12,21,-11,19,-10,17,-9,16,-8,15,-7,14,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,2,-14,10,-13,9,-13,9,-12,10,-12,11,-11,13,-12,15,-13,18,-15,20,-18,23,-21,24,-23,24,-26,23,-27,22,-28,21,-28,19,-27,18,-25,18,-23,19,-20,21,-18,23,-16,27,-16,31,-16,36,-18,40,-20,42
-53,1909584271,-68,-64,11,0,-23,7,-23,7,-22,7,-21,6,-20,6,-20,6,-19,7,-19,7,-18,7,-18,7,-17,7,-17,7,-16,6,-16,5,-16,5,-15,4,-14,4,-14,3,-14,3,-13,3,-12,2,-11,1,-11,1,-10,1,-10,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-11,6,-12,5,-13,5,-13,5,-14,5,-15,5,-15,5,-16,5,-17,5,-18,5,-18,5,-19,5,-19,4,-19,4,-19,4,-20,4,-20,4,-20,5,-20,5,-21,6,-21,6,-21,6,-22,7,-22,7,-23,8,-24,8
-26,1909605257,28,-64,1,0,-30,16,-30,14,-28,12,-26,11,-24,10,-21,10,-19,11,-17,11,-16,12,-15,14,-14,15,-14,16,-15,17,-16,17,-16,16,-17,15,-17,14,-17,12,-16,10,-15,9,-14,8,-13,7,-12,6,-11,6,-10,6,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-12,2,-12,2,-12,2,-12,2,-12,3,-12,4,-13,6,-15,7,-17,7,-19,8,-21,7,-22,7,-23,5,-24,4,-24,3,-24,3,-23,3,-22,3,-21,4,-20,6,-20,8,-20,11,-21,13,-22,15,-25,17,-27,18
-25,1909620419,28,-64,1,0,-36,-1,-35,-2,-33,-3,-30,-4,-28,-4,-25,-3,-23,-2,-22,0,-21,2,-21,4,-21,5,-21,6,-22,7,-23,6,-24,5,-24,4,-23,3,-22,1,-21,0,-19,-1,-17,-1,-16,-1,-14,-1,-13,-1,-13,-1,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-1,-13,-3,-12,-3,-12,-3,-12,-3,-13,-2,-14,-2,-15,-1,-17,-1,-19,-1,-21,-2,-23,-3,-24,-4,-24,-6,-24,-7,-24,-8,-24,-9,-23,-9,-22,-8,-22,-7,-22,-5,-23,-3,-24,-1,-26,1,-28,2,-31,3,-33,3
-25,1910821807,28,-64,1,0,17,-12,16,-14,15,-15,15,-17,15,-18,15,-19,16,-19,17,-18,17,-17,17,-16,16,-15,15,-13,14,-12,13,-11,11,-11,10,-11,9,-11,8,-12,7,-12,7,-12,8,-12,8,-12,9,-12,10,-10,10,-9,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,8,-6,9,-6,11,-6,12,-6,13,-5,14,-4,15,-4,15,-3,15,-2,15,-2,14,-3,14,-3,14,-4,14,-6,14,-7,15,-9,17,-10,18,-11,20,-12,21,-12,23,-12,24,-11,24,-11,24,-10,24,-10,23,-10
-25,1912330047,28,-64,1,0,26,-21,25,-19,24,-16,21,-15,19,-14,16,-14,13,-14,11,-15,10,-16,9,-17,9,-19,9,-20,9,-20,10,-20,11,-20,12,-18,13,-17,13,-15,12,-13,11,-12,9,-10,8,-9,7,-9,7,-9,6,-9,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,10,-4,9,-4,9,-4,8,-5,8,-6,9,-7,10,-9,12,-10,14,-11,16,-12,18,-11,20,-10,22,-9,22,-8,21,-7,20,-6,19,-6,18,-7,16,-8,15,-10,15,-13,15,-15,16,-18,18,-20,20,-23,22,-24
-56,1912690386,112,1,23,0,39,13,41,15,41,15,39,13,36,11,33,11,29,9,24,8,18,7,12,5,6,3,0,2,-6,1,-11,-1,-15,-4,-18,-6,-20,-7,-21,-9,-21,-10,-20,-11,-20,-11,-17,-11,-15,-11,-12,-10,-10,-10,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,15,-1,13,-1,11,-1,8,-2,3,-3,-1,-4,-6,-5,-12,-6,-17,-8,-23,-10,-27,-11,-31,-13,-33,-13,-34,-13,-35,-13,-35,-12,-34,-12,-30,-10,-24,-8,-19,-6,-14,-4,-8,-1,0,1,8,3,17,5,24,7
-57,1912695477,112,1,23,0,-34,0,-35,-1,-34,-2,-32,-2,-29,-2,-26,-2,-23,-2,-19,-2,-15,-2,-11,-1,-6,-1,-1,0,3,2,6,4,9,6,11,8,12,9,12,11,11,12,10,12,9,12,8,11,7,11,5,10,4,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11,0,10,1,8,2,5,3,2,4,0,6,-4,9,-7,12,-9,15,-12,18,-15,20,-16,21,-16,22,-17,22,-16,22,-16,21,-15,18,-13,15,-12,11,-10,7,-8,2,-7,-4,-4,-10,-3,-16,-1,-20,0
-59,1912738759,112,1,23,0,-36,26,-34,23,-31,19,-25,17,-19,16,-16,14,-11,12,-5,11,1,11,7,12,10,12,14,12,17,13,17,16,18,17,18,18,16,18,13,17,11,16,9,14,8,11,7,9,6,6,6,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2,-1,-7,-3,-10,-7,-13,-10,-15,-13,-16,-16,-16,-20,-17,-25,-17,-28,-15,-30,-12,-30,-10,-29,-8,-26,-8,-22,-7,-17,-7,-13,-7,-8,-9,-2,-11,4,-14,10,-16,15,-19,18,-24,23,-29,28,-33,32
-53,1913175509,112,1,23,0,25,7,21,5,18,3,15,1,12,-3,11,-6,10,-10,9,-13,9,-16,10,-17,10,-18,11,-18,12,-18,12,-18,13,-16,12,-14,11,-12,9,-10,7,-9,5,-8,3,-8,1,-8,0,-8,-1,-9,-1,-9,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,6,4,8,6,10,8,12,11,12,14,11,17,11,19,9,21,8,22,6,22,4,19,3,16,3,13,5,10,7,7,10,3,13,1,17,0,21,-1,25,-1,27,0,30,1,32,3,33,4
-54,1913176654,112,1,23,0,14,22,12,18,11,13,10,9,11,5,12,1,13,-2,15,-4,17,-6,18,-7,18,-7,19,-7,20,-6,20,-5,19,-5,18,-3,15,-3,13,-2,11,-3,9,-3,7,-4,5,-5,5,-6,5,-7,4,-8,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,3,-1,4,0,7,0,10,0,13,-1,16,-2,18,-4,20,-7,21,-9,22,-11,21,-11,20,-11,17,-10,14,-7,12,-4,11,-1,10,3,10,8,10,13,11,16,13,19,15,20,18,22,21,22,24,21,25
-54,1913182598,112,1,23,0,-28,-19,-24,-17,-23,-13,-22,-9,-20,-4,-18,2,-16,6,-17,9,-19,13,-20,14,-19,14,-21,14,-23,15,-23,14,-23,13,-21,11,-20,9,-17,8,-14,8,-11,8,-9,8,-7,7,-5,8,-4,9,-4,10,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-5,-3,-6,-6,-9,-8,-12,-9,-16,-10,-19,-9,-23,-7,-25,-5,-28,-2,-30,1,-31,2,-29,3,-26,3,-22,1,-18,-2,-15,-6,-12,-11,-10,-16,-9,-22,-8,-28,-7,-32,-9,-34,-11,-36,-14,-37,-19,-38,-20
-53,1913831127,112,1,23,0,-32,11,-28,9,-21,7,-17,4,-15,1,-13,-3,-12,-7,-14,-12,-18,-15,-20,-16,-23,-17,-25,-16,-25,-14,-25,-12,-24,-10,-23,-8,-20,-6,-16,-5,-12,-4,-8,-4,-5,-5,-2,-6,0,-8,2,-10,2,-10,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,-2,11,-5,12,-8,13,-11,14,-13,15,-14,18,-15,20,-16,22,-17,24,-17,25,-16,25,-14,23,-13,21,-13,18,-13,15,-13,10,-15,5,-18,3,-22,1,-26,-1,-29,-1,-35,1,-39,4,-41,7,-42,8
-53,1913835524,112,1,23,0,18,-25,15,-19,12,-14,10,-10,10,-5,11,0,12,4,16,7,18,10,21,9,22,8,24,7,25,5,25,2,24,0,22,-1,18,-2,14,-2,10,0,6,1,3,2,1,4,-1,6,-2,8,-2,9,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-7,-7,-6,-9,-5,-12,-3,-15,-3,-18,-2,-21,-2,-23,-3,-25,-4,-26,-5,-28,-5,-29,-6,-27,-5,-24,-3,-21,-1,-18,1,-16,4,-14,8,-12,13,-12,17,-12,21,-13,25,-16,28,-19,30,-22,30,-25,28,-27
-52,1913840282,112,1,23,0,12,-23,9,-19,7,-13,6,-8,6,-3,6,2,8,6,10,10,12,12,14,13,16,13,18,13,20,12,20,11,19,9,17,7,14,5,11,3,7,2,4,2,0,2,-3,2,-5,2,-7,3,-8,3,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-7,1,-8,-2,-10,-4,-12,-7,-13,-9,-15,-11,-17,-12,-18,-13,-19,-14,-19,-15,-20,-15,-18,-14,-16,-12,-13,-11,-10,-10,-6,-9,-1,-10,3,-10,8,-12,11,-14,15,-16,18,-19,20,-23,21,-26,21,-29,20,-29
-52,1914156655,112,1,23,0,2,-25,2,-20,2,-14,4,-8,6,-3,8,1,12,4,15,7,18,8,21,8,23,6,24,5,25,4,24,2,23,0,20,-1,16,-2,12,-2,8,-2,4,-1,0,1,-3,2,-5,3,-7,5,-8,6,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-6,3,-7,1,-10,-1,-12,-3,-14,-4,-16,-5,-18,-6,-20,-7,-21,-7,-23,-7,-23,-7,-21,-7,-18,-7,-15,-7,-12,-7,-8,-8,-5,-10,-1,-12,3,-15,5,-18,7,-22,9,-26,9,-29,9,-32,8,-34,7,-34
-52,1914158059,112,1,23,0,5,-25,4,-19,4,-13,4,-8,6,-2,8,2,11,5,14,8,17,10,19,10,21,10,23,9,24,7,23,5,22,3,20,2,16,1,12,0,8,0,4,0,1,1,-3,2,-6,2,-8,4,-9,5,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-6,3,-7,1,-9,-1,-12,-3,-14,-5,-16,-6,-18,-7,-20,-8,-21,-8,-22,-9,-22,-8,-21,-8,-18,-8,-15,-8,-11,-8,-7,-8,-3,-10,1,-11,4,-14,7,-17,10,-21,11,-24,12,-28,12,-31,11,-33,10,-34
-52,1914158964,112,1,23,0,6,26,4,20,2,14,-1,8,-5,4,-9,0,-14,-3,-18,-4,-22,-4,-25,-3,-27,-1,-28,0,-29,2,-28,4,-26,4,-22,5,-18,5,-13,4,-9,3,-6,1,-2,-1,2,-3,4,-6,5,-8,6,-9,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,-7,4,-6,8,-5,11,-4,14,-4,17,-4,19,-4,21,-4,23,-4,24,-5,24,-5,23,-5,20,-4,17,-2,14,0,10,3,7,7,4,10,2,15,0,19,0,24,0,29,1,32,3,36,4,37,5,38
-54,1915223915,116,66,39,0,-2,-24,-3,-24,-4,-23,-4,-22,-4,-21,-4,-20,-5,-19,-6,-18,-6,-18,-6,-17,-6,-17,-6,-17,-5,-17,-5,-17,-5,-16,-5,-15,-5,-14,-5,-14,-4,-14,-4,-14,-3,-13,-3,-12,-2,-12,-2,-12,-2,-11,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-4,-6,-15,-5,-16,-4,-16,-4,-17,-4,-18,-3,-18,-3,-19,-3,-20,-2,-20,-1,-21,-1,-21,-1,-22,-1,-22,-1,-22,-1,-22,-1,-23,-1,-23,-1,-22,-2,-22,-2,-22,-2,-23,-1,-23,-2,-24,-2,-24,-2,-25,-2,-25
-54,1915233100,124,-63,23,0,-29,6,-28,5,-27,4,-26,5,-24,6,-21,7,-20,8,-22,6,-23,6,-21,7,-21,8,-20,8,-20,7,-20,6,-20,6,-20,6,-19,6,-18,5,-17,4,-16,4,-16,3,-15,3,-14,2,-14,1,-14,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,1,-19,7,-20,6,-21,5,-22,4,-22,4,-23,4,-24,4,-25,3,-26,3,-27,2,-28,1,-29,1,-29,0,-29,0,-29,1,-28,0,-28,0,-28,1,-29,1,-30,2,-30,4,-32,4,-32,3,-32,3,-32,4,-31,3
-26,1917033277,28,-64,1,0,-35,-1,-33,-2,-31,-3,-28,-4,-25,-3,-23,-2,-21,0,-20,2,-19,4,-19,6,-19,7,-20,8,-21,9,-22,8,-22,7,-22,6,-22,4,-21,3,-19,1,-17,0,-15,0,-13,0,-12,1,-11,1,-11,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,-12,-4,-11,-5,-11,-5,-11,-4,-12,-3,-13,-3,-15,-2,-16,-2,-18,-2,-20,-3,-22,-4,-23,-6,-23,-7,-23,-9,-23,-10,-22,-10,-21,-9,-20,-8,-20,-7,-20,-5,-21,-3,-22,0,-24,1,-27,3,-30,3,-33,3
-73,1918719504,98,32,6,0,21,21,21,19,21,13,18,11,18,13,20,12,17,11,16,10,20,12,19,14,16,14,17,13,18,9,17,7,18,8,18,10,17,10,16,10,14,10,14,10,13,10,13,11,13,11,11,11,10,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,1,13,3,14,4,14,5,14,6,15,6,15,6,16,8,17,10,18,11,17,10,16,11,17,15,18,16,19,15,19,16,18,18,14,19,13,18,17,17,20,17,22,20,22,20,17,15,16,11,23,15
-25,1919793743,28,-64,1,0,-5,38,-6,36,-7,33,-7,30,-6,28,-5,26,-3,24,-1,22,1,22,3,22,4,22,5,24,5,25,5,25,4,26,2,26,0,25,-1,23,-2,21,-3,19,-3,18,-3,16,-3,14,-2,13,-2,13,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-4,11,-5,11,-5,11,-4,11,-3,11,-3,12,-2,14,-2,16,-2,18,-3,21,-5,22,-6,23,-8,24,-10,24,-11,23,-11,22,-11,21,-10,21,-8,21,-6,21,-4,22,-2,24,-1,26,1,29,1,33,1,35
-25,1919948324,28,-64,1,0,-23,4,-22,6,-21,8,-22,9,-22,10,-23,10,-23,10,-23,10,-23,9,-23,8,-22,7,-21,6,-19,5,-18,5,-16,5,-15,6,-14,6,-14,7,-13,7,-13,7,-13,7,-13,7,-13,6,-14,5,-14,4,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-11,2,-12,1,-13,1,-15,0,-16,-1,-16,-2,-17,-3,-17,-4,-16,-4,-16,-4,-16,-4,-16,-3,-16,-2,-16,-1,-18,1,-19,2,-21,2,-23,3,-24,3,-26,2,-27,2,-28,1,-28,0,-28,0,-27,0,-27,0
-26,1919975254,28,-64,1,0,18,-15,17,-16,16,-17,16,-19,16,-20,16,-20,17,-20,17,-20,18,-19,18,-18,17,-17,16,-15,15,-14,14,-13,12,-13,11,-12,10,-12,9,-13,9,-13,9,-13,9,-13,9,-13,10,-12,10,-11,11,-10,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,8,-8,9,-8,11,-8,12,-8,13,-8,15,-7,16,-6,16,-5,16,-5,16,-4,15,-4,15,-5,15,-6,15,-8,15,-9,16,-11,17,-13,19,-14,21,-14,22,-15,24,-14,25,-14,25,-13,26,-13,25,-12,25,-12
-26,1920795716,28,-64,1,0,-25,24,-24,22,-23,19,-21,17,-19,16,-16,15,-14,15,-11,16,-10,17,-9,18,-8,19,-9,20,-10,21,-11,20,-12,20,-12,19,-13,17,-13,15,-12,13,-11,11,-10,10,-9,10,-8,9,-7,9,-7,9,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-11,6,-10,6,-10,5,-10,6,-9,7,-10,8,-10,10,-12,11,-13,13,-15,14,-17,14,-19,14,-20,13,-21,12,-22,10,-21,10,-20,9,-19,9,-17,10,-16,12,-15,14,-15,17,-15,20,-16,23,-18,25,-20,26
-26,1920970836,28,-64,1,0,32,-1,29,-2,26,-3,25,-5,23,-7,22,-9,22,-11,23,-12,24,-13,24,-12,25,-12,25,-11,25,-9,25,-8,23,-7,22,-6,20,-5,18,-5,16,-5,15,-5,14,-6,13,-6,13,-6,14,-6,14,-5,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,10,-1,10,-2,11,-3,13,-3,15,-3,17,-3,19,-2,20,-1,22,0,22,2,22,3,22,4,21,5,20,4,20,3,19,1,20,0,21,-3,23,-5,25,-6,27,-7,30,-8,33,-7,35,-6,37,-4,38,-3
-26,1920999675,28,-64,1,0,12,-28,13,-28,14,-28,15,-27,15,-26,15,-24,14,-22,13,-21,12,-19,10,-18,8,-18,6,-18,5,-18,4,-19,4,-19,4,-20,4,-20,5,-20,6,-19,7,-18,7,-17,7,-15,7,-14,7,-12,7,-11,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,9,-10,10,-10,11,-9,11,-8,11,-8,11,-8,11,-8,10,-9,10,-10,10,-12,11,-13,12,-15,13,-16,15,-17,16,-18,18,-18,19,-17,20,-17,20,-16,19,-16,18,-16,17,-16,16,-17,14,-18,13,-20,13,-22
-55,1921225828,112,1,23,0,-28,0,-23,0,-17,-1,-12,-2,-8,-5,-5,-9,-4,-13,-3,-17,-3,-21,-4,-24,-6,-26,-8,-27,-11,-27,-12,-27,-14,-25,-14,-22,-14,-19,-12,-15,-10,-12,-7,-9,-4,-6,-1,-4,2,-3,5,-2,8,-2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-4,12,-5,12,-7,13,-9,13,-10,14,-11,15,-12,15,-13,15,-13,15,-14,15,-14,14,-14,13,-14,10,-14,8,-14,5,-15,3,-16,0,-17,-3,-20,-5,-22,-6,-25,-7,-28,-8,-32,-7,-35,-6,-36,-5,-37,-4
-55,1921226613,112,1,23,0,23,13,19,11,15,9,10,7,5,8,1,9,-3,12,-6,15,-7,18,-7,21,-7,23,-6,25,-5,27,-2,27,0,27,1,25,2,22,3,18,3,14,2,10,0,6,-2,3,-4,0,-7,-2,-9,-2,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,8,-9,10,-9,12,-9,13,-9,14,-9,16,-9,17,-8,17,-8,18,-8,18,-7,19,-6,18,-5,16,-3,15,-1,15,1,14,4,14,7,14,9,14,12,16,14,17,16,20,19,23,20,26,21,28,21,29,20
-55,1921227618,112,1,23,0,-7,29,-6,24,-5,18,-6,13,-8,8,-11,4,-15,2,-19,0,-22,-1,-26,1,-29,2,-30,4,-31,7,-30,9,-29,11,-26,12,-22,12,-18,10,-14,8,-11,6,-8,3,-5,-1,-4,-4,-3,-7,-2,-9,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,12,7,12,8,12,10,12,12,13,13,13,15,13,16,13,16,12,17,12,18,12,18,10,18,8,17,5,16,2,16,-1,16,-3,17,-6,18,-9,20,-11,22,-13,25,-14,29,-14,32,-14,35,-13,37,-12,38
-25,1925272422,28,-64,1,0,26,-9,27,-9,27,-8,27,-7,26,-6,25,-6,23,-5,22,-5,21,-6,19,-6,17,-6,16,-7,16,-8,16,-8,16,-9,16,-9,16,-9,16,-8,16,-7,15,-6,15,-5,14,-4,13,-3,12,-2,12,-2,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,12,-2,12,-1,12,0,12,0,12,1,12,1,12,0,13,0,13,-1,15,-2,16,-3,18,-3,19,-3,20,-2,22,-2,22,-1,23,0,23,0,23,1,23,1,22,0,22,-1,22,-2,22,-4,23,-5,24,-7
-25,1925300453,28,-64,1,0,-28,5,-28,5,-27,4,-27,3,-26,2,-25,2,-23,2,-22,2,-21,2,-20,3,-19,3,-18,4,-18,4,-18,5,-18,5,-18,5,-18,4,-17,3,-17,2,-16,2,-15,1,-15,0,-14,0,-13,-1,-12,-1,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-12,2,-13,1,-13,0,-13,-1,-13,-1,-13,-1,-13,-1,-14,0,-15,1,-16,1,-17,1,-18,1,-20,1,-21,1,-22,0,-23,-1,-23,-1,-23,-2,-23,-2,-23,-2,-22,-1,-22,-1,-23,0,-23,1,-24,3,-25,4
-25,1925356148,28,-64,1,0,-25,7,-26,8,-26,8,-27,8,-27,8,-27,7,-26,6,-25,5,-24,5,-23,4,-21,4,-19,4,-17,5,-16,5,-15,6,-15,7,-15,8,-15,8,-15,8,-15,8,-15,7,-15,6,-15,4,-15,3,-14,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-13,0,-14,-1,-15,-2,-15,-4,-15,-5,-15,-5,-14,-5,-14,-5,-14,-4,-15,-3,-15,-2,-16,-1,-18,-1,-20,0,-22,0,-24,-1,-25,-1,-26,-2,-27,-3,-27,-3,-27,-4,-26,-4,-25,-3,-24,-2,-24,-1,-24,1
-53,1926050091,112,1,23,0,28,-18,23,-15,19,-14,14,-12,9,-10,2,-8,-3,-8,-9,-8,-16,-8,-20,-9,-23,-11,-25,-11,-26,-12,-26,-14,-24,-16,-23,-16,-20,-15,-16,-13,-12,-11,-9,-8,-7,-5,-5,-2,-4,2,-3,6,-3,8,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,4,-1,6,1,9,3,13,4,17,4,20,4,23,3,25,2,27,1,29,0,29,-2,28,-2,25,-1,21,0,16,1,13,4,8,6,3,9,-2,12,-6,16,-11,20,-15,25,-18,30,-21,33,-22,35,-20
-53,1926055255,112,1,23,0,26,-8,23,-7,18,-6,14,-6,9,-7,5,-8,1,-9,-3,-11,-6,-14,-8,-16,-9,-18,-10,-20,-9,-22,-8,-23,-6,-24,-4,-22,-2,-20,-1,-17,0,-14,0,-11,-1,-8,-3,-5,-5,-3,-7,-2,-8,-1,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3,5,6,6,9,8,11,10,12,13,13,15,13,17,13,19,12,21,10,22,9,21,7,19,6,16,6,13,6,10,7,6,8,2,10,-2,13,-5,16,-8,19,-11,22,-12,25,-13,27,-14,29,-14
-54,1926062286,112,1,23,0,-25,27,-22,24,-18,21,-14,17,-10,14,-5,13,-1,13,3,14,7,16,11,18,13,20,13,22,13,24,11,25,9,26,6,26,4,24,2,20,1,17,0,14,1,11,2,8,4,6,7,5,8,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-11,1,-13,2,-15,4,-19,5,-22,6,-24,6,-27,6,-29,5,-30,3,-32,0,-32,-2,-31,-4,-28,-4,-25,-4,-22,-2,-21,1,-18,3,-15,6,-13,11,-13,16,-13,20,-14,24,-15,27,-18,30,-21,31,-22,32
-57,1926091651,112,1,23,0,23,25,23,27,22,24,17,20,15,16,15,12,12,10,8,8,3,4,-6,0,-10,-2,-12,-4,-16,-4,-20,-5,-23,-6,-25,-7,-27,-7,-26,-6,-23,-4,-21,-4,-19,-4,-16,-1,-11,0,-6,-1,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,-4,20,-4,19,-4,18,-3,16,-3,13,-2,8,-1,3,0,-1,0,-6,0,-12,0,-18,1,-24,4,-27,4,-29,3,-31,3,-30,1,-28,-1,-25,0,-21,-1,-17,-1,-14,2,-9,8,-1,12,8,14,15,15,18
-56,1926100477,112,1,23,0,-13,39,-13,38,-9,35,-3,32,0,28,-1,23,-1,17,-1,10,-4,4,-8,-1,-13,-5,-17,-9,-21,-12,-25,-14,-29,-15,-31,-15,-32,-13,-32,-10,-30,-8,-27,-6,-22,-4,-18,-2,-13,-1,-9,-1,-5,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-6,-1,-22,0,-21,0,-20,1,-18,2,-15,3,-12,5,-9,8,-4,12,0,16,4,20,7,23,10,25,11,26,12,27,12,28,11,27,10,24,9,20,8,15,9,10,10,4,14,-2,18,-6,21,-8,25,-9,30
-55,1926104063,112,1,23,0,27,-33,25,-33,20,-31,16,-30,13,-27,9,-22,6,-16,5,-9,6,-2,8,3,10,7,14,11,18,14,23,16,27,17,29,16,30,13,30,11,28,8,26,6,24,4,19,3,13,2,7,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,2,-18,9,-17,8,-17,7,-16,6,-14,4,-13,1,-12,-2,-11,-6,-10,-11,-10,-16,-10,-20,-11,-23,-12,-25,-13,-26,-14,-27,-14,-26,-13,-24,-12,-22,-10,-20,-6,-19,-2,-17,3,-17,9,-18,15,-20,21,-23,24,-24
-68,1926462560,111,-15,22,0,-13,-31,-13,-28,-9,-29,-3,-25,-4,-20,-3,-12,0,-7,-1,-3,-1,2,-4,7,-10,8,-15,6,-20,9,-21,12,-21,11,-20,8,-21,6,-20,5,-17,2,-13,1,-11,0,-7,0,-3,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,10,10,9,9,7,8,3,9,-2,10,-4,13,-6,16,-9,19,-12,22,-16,24,-16,25,-15,25,-15,26,-12,29,-6,28,-7,20,-9,9,-6,3,-3,0,-8,-3,-14,-3,-12,-1,-15,-4,-25,-12,-30,-18,-30
-68,1926463344,111,-15,22,0,32,11,30,10,24,11,21,10,20,5,15,1,6,0,1,-1,0,-7,-1,-13,-3,-15,-2,-18,0,-20,2,-21,4,-22,5,-21,4,-19,5,-16,6,-14,6,-10,3,-7,1,-5,-1,-4,-3,-2,-6,-1,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,1,-16,5,-14,4,-12,4,-9,5,-6,8,-4,10,-2,14,-1,18,-1,22,-2,26,-3,28,-5,30,-7,30,-7,28,-7,26,-8,22,-9,16,-9,16,-5,13,-1,8,5,7,14,4,20,4,21,4,26,4,29,5
