rssi,timestamp,I_0,Q_0,I_1,Q_1,I_2,Q_2,I_3,Q_3,I_4,Q_4,I_5,Q_5,I_6,Q_6,I_7,Q_7,I_8,Q_8,I_9,Q_9,I_10,Q_10,I_11,Q_11,I_12,Q_12,I_13,Q_13,I_14,Q_14,I_15,Q_15,I_16,Q_16,I_17,Q_17,I_18,Q_18,I_19,Q_19,I_20,Q_20,I_21,Q_21,I_22,Q_22,I_23,Q_23,I_24,Q_24,I_25,Q_25,I_26,Q_26,I_27,Q_27,I_28,Q_28,I_29,Q_29,I_30,Q_30,I_31,Q_31,I_32,Q_32,I_33,Q_33,I_34,Q_34,I_35,Q_35,I_36,Q_36,I_37,Q_37,I_38,Q_38,I_39,Q_39,I_40,Q_40,I_41,Q_41,I_42,Q_42,I_43,Q_43,I_44,Q_44,I_45,Q_45,I_46,Q_46,I_47,Q_47,I_48,Q_48,I_49,Q_49,I_50,Q_50,I_51,Q_51,I_52,Q_52,I_53,Q_53,I_54,Q_54,I_55,Q_55,I_56,Q_56,I_57,Q_57,I_58,Q_58,I_59,Q_59,I_60,Q_60,I_61,Q_61,I_62,Q_62,I_63,Q_63
-25,193344134,28,-64,1,0,35,-5,36,-6,36,-7,37,-6,37,-5,36,-4,35,-3,34,-2,32,-2,30,-2,28,-2,26,-2,24,-3,23,-5,22,-6,21,-7,21,-7,21,-7,21,-7,21,-6,21,-5,20,-4,19,-3,19,-1,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,16,0,17,1,18,3,18,5,18,6,18,7,18,7,17,7,17,6,18,5,19,3,21,2,23,2,25,1,28,1,30,2,32,3,33,4,34,5,35,7,34,8,34,8,33,7,32,6,32,4,33,2
-26,193414445,28,-64,1,0,28,-31,27,-28,25,-26,23,-24,20,-24,18,-24,16,-24,14,-25,13,-26,13,-27,13,-27,13,-27,15,-27,16,-26,16,-24,16,-23,17,-20,16,-18,15,-16,14,-15,12,-14,11,-14,10,-13,10,-13,10,-12,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,7,-11,7,-11,7,-12,7,-13,8,-15,9,-16,10,-18,12,-19,15,-20,17,-21,19,-21,20,-20,21,-19,21,-18,21,-17,20,-17,19,-18,18,-19,17,-21,17,-23,17,-26,18,-29,19,-32,21,-34,24,-35,26,-36
-26,193535084,28,-64,1,0,-24,-35,-22,-36,-20,-35,-19,-35,-17,-33,-16,-31,-15,-29,-15,-26,-15,-24,-15,-22,-16,-21,-17,-20,-18,-19,-19,-19,-19,-19,-18,-20,-17,-20,-16,-20,-14,-20,-13,-20,-11,-19,-10,-18,-8,-17,-7,-16,-7,-15,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-4,-7,-16,-6,-16,-5,-16,-5,-16,-5,-15,-6,-15,-7,-16,-9,-17,-10,-18,-11,-20,-12,-22,-12,-25,-12,-27,-11,-28,-11,-30,-10,-30,-9,-30,-9,-30,-9,-30,-10,-29,-11,-28,-13,-28,-15,-27,-18,-28,-20,-30,-23,-31
-26,193673179,28,-64,1,0,-10,40,-10,38,-10,35,-8,33,-7,31,-5,29,-3,28,-2,28,-1,28,0,28,0,29,0,29,-1,29,-1,29,-2,28,-4,27,-5,25,-5,23,-5,21,-5,19,-5,18,-5,17,-4,16,-4,15,-4,15,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-3,13,-2,13,-2,13,-2,14,-1,16,-1,18,-2,20,-3,22,-4,24,-6,25,-7,26,-9,26,-10,26,-11,26,-11,25,-10,25,-9,25,-8,25,-6,26,-5,28,-3,30,-3,32,-3,35,-3,38,-4,41,-5,42
-25,193714249,28,-64,1,0,25,8,25,7,26,7,26,7,26,7,26,7,25,8,24,8,23,8,22,8,20,8,19,7,18,6,18,5,17,4,16,4,16,3,16,3,16,3,16,3,15,4,14,5,14,5,13,6,12,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,3,12,4,12,6,12,7,12,8,12,8,12,9,12,9,12,9,12,9,13,8,14,8,15,8,17,8,18,9,20,9,21,10,21,11,22,12,22,13,23,14,23,14,22,14,22,14,23,13,23,12
-25,193786363,28,-64,1,0,-30,3,-29,2,-27,2,-25,2,-23,3,-22,4,-20,5,-20,6,-19,7,-19,8,-20,8,-20,8,-20,8,-21,7,-21,6,-20,5,-19,4,-18,3,-17,2,-16,2,-14,1,-13,1,-12,1,-12,1,-12,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-10,1,-10,1,-11,1,-11,2,-12,2,-13,3,-15,3,-16,3,-18,3,-19,2,-21,1,-21,0,-21,-1,-21,-2,-20,-2,-20,-2,-20,-1,-20,0,-20,1,-20,3,-21,4,-23,6,-25,6,-27,7,-29,7,-30,7
-25,193834025,28,-64,1,0,-35,1,-36,2,-36,3,-36,3,-37,2,-36,1,-36,1,-34,0,-33,0,-32,-1,-30,-1,-28,-1,-26,0,-25,1,-23,2,-23,3,-22,3,-22,3,-22,3,-22,3,-21,2,-21,1,-20,0,-19,-1,-19,-2,-5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,-17,-1,-18,-2,-19,-3,-19,-5,-19,-6,-20,-7,-19,-8,-19,-8,-19,-7,-20,-7,-21,-6,-22,-5,-23,-4,-25,-4,-27,-4,-30,-4,-32,-4,-33,-5,-34,-6,-35,-8,-35,-9,-35,-9,-35,-9,-34,-8,-34,-7,-35,-6
-25,193901308,28,-64,1,0,-25,17,-23,15,-22,14,-20,13,-19,13,-17,13,-16,13,-14,14,-14,15,-13,15,-13,16,-13,16,-14,16,-15,15,-15,14,-15,13,-15,12,-14,11,-14,9,-13,8,-12,7,-11,7,-10,7,-10,6,-10,6,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-8,5,-8,6,-8,6,-9,7,-9,8,-10,9,-11,10,-13,10,-14,11,-16,11,-17,10,-18,10,-19,9,-19,8,-19,8,-18,8,-18,8,-17,9,-17,10,-16,12,-17,14,-17,15,-18,17,-20,19,-22,20,-23,20
-25,194021196,28,-64,1,0,15,-32,14,-33,14,-34,15,-34,15,-34,16,-34,16,-32,16,-31,16,-30,15,-28,14,-26,12,-25,11,-24,10,-23,9,-22,8,-22,8,-22,7,-22,7,-21,7,-21,8,-20,8,-20,9,-18,10,-17,10,-16,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,7,-15,9,-15,11,-16,12,-16,13,-15,14,-15,15,-14,15,-14,15,-14,14,-15,14,-16,14,-18,14,-19,14,-21,15,-23,16,-25,18,-26,20,-27,21,-28,23,-28,24,-28,24,-28,24,-28,23,-28,22,-28,21,-29
-26,194191545,28,-64,1,0,2,41,1,38,1,35,1,33,2,30,3,28,5,26,7,25,8,25,10,25,11,25,10,26,10,26,9,26,8,26,6,26,5,24,3,23,2,21,2,19,2,17,2,16,2,15,3,15,2,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-1,12,0,12,0,13,1,13,1,15,2,17,2,19,2,21,1,23,0,25,-1,27,-3,27,-4,28,-5,27,-5,26,-5,26,-4,25,-2,25,0,26,2,27,4,28,6,31,7,33,8,36,7,39,7,41
-26,194331461,28,-64,1,0,11,40,9,40,8,39,6,38,5,36,4,34,4,31,4,28,5,26,6,24,7,23,9,23,10,22,11,22,11,23,10,23,9,23,8,23,6,22,5,22,3,20,2,19,1,18,1,16,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,16,0,16,-1,16,-2,16,-1,16,-1,15,1,16,2,17,3,19,4,21,4,23,4,26,3,28,1,30,0,31,-1,32,-2,32,-3,31,-3,30,-2,30,-1,29,1,29,4,29,6,31,9,33,11,35
-25,194421621,28,-64,1,0,-10,-34,-11,-31,-13,-29,-15,-28,-17,-27,-18,-27,-19,-27,-19,-28,-19,-29,-18,-29,-16,-29,-15,-28,-14,-27,-13,-25,-12,-24,-11,-22,-10,-20,-11,-18,-11,-17,-11,-16,-11,-16,-11,-16,-11,-16,-10,-16,-9,-16,-2,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,-6,-13,-7,-14,-7,-16,-7,-18,-7,-20,-6,-22,-5,-23,-4,-25,-3,-26,-1,-26,-1,-25,-1,-25,-1,-24,-2,-24,-4,-24,-7,-24,-9,-25,-11,-27,-12,-30,-14,-32,-14,-35,-14,-37,-13,-40,-11,-41,-10,-42,-10,-41
-26,194474201,28,-64,1,0,-27,12,-27,11,-26,10,-26,9,-24,8,-23,7,-21,6,-19,6,-18,7,-16,8,-15,8,-15,9,-15,10,-15,11,-15,11,-16,10,-16,10,-16,8,-16,7,-15,6,-14,5,-13,4,-12,3,-12,3,-11,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-12,3,-12,2,-12,1,-12,1,-12,1,-12,1,-12,2,-13,3,-14,4,-15,5,-17,5,-19,6,-20,5,-21,5,-22,4,-23,3,-23,2,-22,1,-22,1,-21,2,-20,3,-20,4,-20,6,-20,8,-22,10,-23,12
-25,194630967,28,-64,1,0,-15,-21,-15,-19,-16,-17,-17,-15,-18,-15,-19,-14,-20,-14,-20,-14,-20,-15,-20,-15,-19,-16,-18,-16,-17,-15,-15,-15,-14,-14,-13,-13,-12,-12,-12,-10,-12,-9,-12,-9,-12,-9,-12,-9,-11,-9,-11,-9,-11,-9,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-8,-7,-8,-8,-9,-10,-9,-11,-10,-13,-10,-14,-10,-16,-9,-17,-8,-18,-7,-18,-6,-18,-6,-17,-6,-17,-7,-16,-9,-15,-10,-15,-12,-15,-14,-16,-16,-18,-17,-19,-18,-21,-18,-23,-18,-24,-18,-25,-17,-26,-16,-26
-26,194736538,28,-64,1,0,29,28,26,27,24,25,23,22,22,20,22,17,22,14,23,12,24,10,25,10,26,11,26,12,26,13,26,14,24,14,22,15,20,15,18,14,16,13,14,12,13,11,12,9,12,9,12,8,12,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,9,9,9,9,8,10,8,12,9,14,9,16,11,18,13,18,15,19,18,19,20,18,22,17,23,15,23,15,22,14,21,15,20,16,18,18,17,20,17,23,16,27,17,30,18,33,21,35,23,36,25
-26,194789808,28,-64,1,0,-13,-39,-11,-37,-10,-34,-10,-31,-10,-28,-12,-25,-14,-23,-16,-22,-17,-21,-19,-22,-19,-22,-20,-23,-19,-23,-18,-24,-16,-24,-14,-24,-12,-22,-11,-21,-9,-19,-9,-17,-8,-16,-8,-15,-8,-13,-8,-13,-9,-13,-3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,-2,-13,-3,-13,-4,-13,-5,-14,-6,-15,-7,-17,-8,-19,-8,-21,-8,-24,-7,-26,-5,-28,-3,-29,-2,-29,-1,-29,-1,-27,-1,-26,-3,-25,-5,-24,-7,-24,-10,-25,-13,-26,-16,-28,-17,-31,-18,-35,-19,-38,-18,-40
-71,194802911,88,-128,5,0,-4,30,-2,26,-2,21,-3,20,-3,22,-3,24,-3,22,-3,20,-1,22,1,22,1,24,0,23,-1,21,1,22,1,22,1,20,0,18,0,17,1,18,1,18,0,17,0,16,0,17,-1,16,-3,15,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,-1,8,-2,8,-2,9,-3,10,-2,11,-2,11,-3,12,-3,13,-4,13,-4,14,-3,14,-3,15,-5,14,-5,14,-6,16,-6,18,-4,19,-3,18,-3,17,-3,17,-3,20,-1,23,1,24,0,24,-2,23
-70,194803421,88,-128,5,0,30,1,27,3,25,2,25,0,26,-1,27,-2,28,-4,29,-4,29,-2,27,-1,25,-2,25,-2,25,-3,23,-2,22,0,23,2,23,2,23,1,22,0,19,1,19,4,20,3,18,4,15,5,14,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,8,-4,8,-3,8,-1,9,-1,11,-1,12,-1,12,-1,13,-1,14,-1,16,0,16,1,15,1,15,1,19,1,21,1,19,0,21,-1,24,1,22,0,23,-1,26,-2,27,-3,26,-2,25,-1,27,-3,31,-6
-70,194803991,124,-64,7,0,-26,-17,-25,-17,-21,-16,-19,-16,-20,-17,-20,-15,-19,-14,-21,-13,-22,-14,-21,-15,-20,-15,-18,-14,-18,-15,-18,-14,-17,-12,-16,-11,-16,-12,-16,-13,-15,-13,-14,-13,-13,-13,-13,-11,-13,-11,-11,-12,-11,-12,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1,-7,-4,-7,-5,-8,-6,-8,-8,-8,-8,-9,-7,-11,-7,-10,-9,-10,-10,-10,-10,-11,-10,-13,-11,-15,-12,-15,-12,-14,-11,-15,-12,-16,-14,-16,-14,-16,-14,-17,-16,-18,-17,-20,-15,-22,-15,-22,-16,-21,-16,-23,-15
-25,194906161,28,-64,1,0,8,22,9,20,11,18,13,17,14,17,16,17,16,17,16,17,16,17,16,18,15,18,13,18,12,18,11,16,10,15,9,14,9,12,9,11,9,9,9,9,9,9,9,9,9,9,9,9,8,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,8,4,9,5,11,5,12,5,14,4,16,3,17,2,18,1,18,0,18,0,18,0,17,0,16,1,16,3,15,5,16,7,17,9,18,10,20,11,22,12,24,11,26,11,27,10,28,9,28,8,28
-26,195110899,28,-64,1,0,23,37,21,34,19,31,18,28,18,25,19,22,20,19,22,17,23,16,24,16,25,17,25,17,25,18,24,19,23,20,20,20,18,19,16,18,14,17,13,15,12,14,11,12,11,11,11,10,11,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,11,6,11,7,11,8,11,10,12,12,14,14,16,14,19,15,21,14,24,13,26,12,28,10,28,9,28,8,27,8,25,10,24,11,22,14,22,17,22,21,22,24,24,27,26,29,30,30,33,31,35
-70,195245598,124,-64,7,0,-26,15,-27,16,-27,17,-26,16,-26,16,-25,14,-23,12,-22,11,-22,13,-22,14,-20,14,-18,14,-18,15,-17,15,-18,13,-18,12,-17,10,-15,8,-15,10,-17,12,-16,11,-15,8,-16,8,-16,6,-15,5,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-8,3,-9,3,-9,3,-10,3,-11,2,-12,2,-13,3,-14,4,-15,4,-15,4,-16,3,-16,4,-17,5,-18,6,-18,7,-20,9,-23,11,-24,10,-22,9,-21,10,-22,13,-24,12,-24,11,-25,12,-25,13,-26,12
-69,195248270,124,-64,7,0,30,3,32,2,33,1,32,0,31,1,30,1,29,1,28,1,28,0,27,0,27,1,27,2,25,1,24,1,24,1,24,0,22,1,22,3,21,3,19,3,17,3,17,4,17,4,16,5,15,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,10,-1,11,0,11,0,12,1,12,1,13,1,13,0,14,1,15,2,16,2,17,2,18,2,18,3,19,3,20,2,22,4,23,5,23,5,23,3,24,2,27,2,28,3,27,3,27,4,29,4,29,2
-26,195261758,28,-64,1,0,30,0,29,-3,28,-5,27,-7,27,-9,28,-11,29,-12,30,-12,30,-11,30,-10,30,-9,28,-7,27,-6,25,-5,23,-5,21,-5,19,-5,17,-6,16,-7,16,-8,15,-8,15,-8,16,-8,16,-7,16,-6,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,12,-2,14,-1,16,-1,17,-1,19,1,21,2,22,4,22,6,22,7,22,8,21,8,20,8,19,6,19,5,20,3,22,1,25,-1,27,-2,30,-3,33,-3,35,-2,37,-1,39,1,39,3,39,4,39,4
-26,195424735,28,-64,1,0,31,23,28,22,26,20,24,17,23,14,23,11,24,9,25,6,26,5,27,5,28,5,28,6,28,7,27,9,26,10,24,10,21,10,19,10,17,9,16,8,14,7,14,6,14,5,14,4,14,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,8,9,7,9,7,11,7,13,7,15,8,17,9,19,11,20,14,20,16,20,18,19,20,17,21,16,21,15,20,15,18,16,16,17,15,19,13,22,12,25,12,29,12,32,14,35,16,37,19,38,21
-69,195452621,124,-64,7,0,-9,-31,-7,-28,-7,-27,-8,-29,-7,-29,-6,-29,-9,-29,-9,-26,-10,-24,-12,-24,-13,-24,-13,-22,-14,-22,-11,-24,-7,-23,-8,-21,-9,-19,-9,-18,-10,-18,-8,-17,-6,-16,-6,-16,-6,-15,-6,-14,-5,-12,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-2,-8,-1,-10,-1,-10,-1,-11,1,-14,1,-14,2,-13,3,-13,2,-15,0,-17,-1,-18,1,-19,3,-18,-1,-18,-4,-18,-4,-20,-2,-21,-2,-22,-3,-25,-4,-28,-3,-26,-4,-27,-6,-31,-9,-32,-10,-31,-5,-29
-26,195528519,28,-64,1,0,42,-8,42,-6,40,-4,38,-3,35,-2,33,-2,30,-2,27,-3,25,-5,24,-7,22,-9,22,-10,22,-12,23,-12,24,-12,24,-11,24,-10,24,-8,23,-7,22,-5,20,-4,18,-3,17,-3,15,-2,14,-2,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,2,16,3,15,4,14,4,14,3,15,2,16,1,17,0,19,-1,22,-2,25,-1,27,0,29,1,30,3,31,4,31,6,31,7,30,7,29,6,28,5,27,3,28,0,29,-3,31,-5,34,-8,36,-9
-69,195553132,124,-64,7,0,1,32,0,31,-1,29,-1,29,1,30,1,28,0,24,2,23,3,23,1,24,-2,25,-2,24,-1,22,-1,23,0,24,0,22,0,21,-1,20,-2,18,-2,18,-2,18,-2,18,-2,18,-2,16,-3,14,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-1,9,-1,9,-1,9,-1,10,-1,11,-2,13,-3,15,-4,15,-3,14,-3,14,-4,15,-4,17,-4,17,-3,17,-2,19,-2,21,-4,20,-4,19,-2,20,-1,25,-4,26,-4,26,-4,27,-5,27,-4,27,-1,26
-26,195676512,28,-64,1,0,-1,30,-2,30,-3,28,-4,27,-4,25,-4,22,-3,20,-2,19,-1,17,1,17,3,16,4,16,5,17,5,17,5,18,5,19,3,19,2,18,1,17,0,16,-1,15,-1,13,-1,12,-1,10,-1,10,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,-5,10,-6,10,-6,10,-6,9,-5,9,-5,9,-4,10,-4,12,-3,14,-3,15,-4,17,-5,19,-7,20,-8,21,-9,21,-10,20,-11,20,-10,19,-10,18,-8,18,-7,18,-5,18,-3,20,-1,22,0,24,1,26
-25,195834605,28,-64,1,0,22,-28,18,-29,15,-30,13,-31,12,-33,12,-35,12,-36,13,-36,14,-36,15,-35,15,-34,16,-31,15,-29,14,-26,13,-24,11,-22,10,-21,8,-20,7,-20,6,-20,5,-21,5,-21,6,-21,7,-20,8,-19,2,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,7,-13,8,-14,10,-16,12,-18,15,-18,17,-18,20,-17,21,-16,23,-15,23,-14,22,-14,21,-13,19,-14,18,-16,17,-19,16,-22,17,-25,18,-28,20,-31,22,-33,25,-34,28,-35,30,-35,31,-34,32,-33,32,-32
-25,195886670,28,-64,1,0,-33,2,-32,0,-31,-1,-29,-2,-27,-3,-25,-3,-23,-2,-21,0,-19,1,-18,3,-18,4,-18,5,-18,7,-19,7,-20,7,-20,6,-20,5,-20,4,-19,2,-18,1,-16,0,-15,0,-13,0,-12,0,-12,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-1,-13,-4,-12,-5,-12,-5,-11,-5,-11,-5,-11,-4,-12,-3,-14,-2,-15,-2,-18,-2,-20,-2,-21,-3,-22,-5,-23,-6,-23,-7,-23,-8,-23,-9,-22,-9,-21,-8,-20,-7,-20,-6,-20,-4,-22,-1,-24,1,-26,3,-28,4
-25,195988281,28,-64,1,0,-21,14,-21,15,-22,15,-23,15,-23,15,-23,14,-23,13,-22,12,-21,11,-19,10,-17,9,-16,9,-14,9,-13,10,-12,11,-11,12,-11,12,-11,12,-12,12,-12,11,-13,10,-13,9,-13,8,-12,7,-12,6,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-12,4,-14,3,-15,2,-15,1,-15,0,-15,-1,-15,-2,-14,-1,-14,-1,-14,0,-14,2,-15,3,-16,4,-18,5,-20,6,-22,6,-23,6,-25,5,-26,5,-26,4,-26,3,-25,3,-24,3,-23,4,-22,6,-21,8
-25,196040102,28,-64,1,0,-2,26,-1,28,0,29,-1,30,-2,30,-3,29,-3,28,-4,26,-4,25,-4,23,-3,21,-2,19,-1,18,1,17,2,16,3,16,4,17,4,17,3,17,3,17,2,17,1,17,0,16,-1,15,-2,14,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,-6,12,-8,12,-9,12,-10,12,-11,12,-11,11,-12,10,-11,10,-10,10,-9,11,-8,12,-8,14,-7,17,-8,19,-8,21,-10,22,-11,23,-12,24,-13,24,-14,24,-15,24,-14,23,-13,22,-12,22,-10,22,-8,22
-26,196193419,28,-64,1,0,-30,13,-28,11,-25,10,-22,10,-19,11,-17,12,-15,13,-14,15,-14,17,-14,18,-15,18,-16,19,-17,18,-18,17,-18,16,-18,14,-17,12,-16,10,-14,9,-13,8,-11,8,-10,8,-9,8,-9,8,-9,8,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-10,2,-10,3,-10,4,-10,5,-11,6,-13,7,-15,8,-17,8,-19,8,-21,7,-23,6,-23,5,-23,3,-22,2,-21,2,-20,3,-19,4,-18,6,-18,8,-18,11,-19,13,-21,16,-23,18,-26,19,-28,19,-30,19
-25,196299602,28,-64,1,0,-4,32,-6,31,-7,30,-7,28,-7,26,-7,23,-6,21,-5,19,-3,18,-1,17,1,17,3,17,4,18,4,19,4,20,3,20,2,20,1,19,0,18,-1,17,-2,15,-2,14,-2,12,-2,11,-2,10,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,-8,10,-8,9,-8,9,-8,8,-7,8,-7,9,-6,10,-5,11,-5,13,-6,16,-7,18,-8,19,-10,20,-11,20,-13,20,-14,20,-14,19,-14,18,-13,18,-12,17,-10,17,-8,18,-6,20,-4,22,-2,25,-2,27
-25,196454378,28,-64,1,0,-19,-13,-19,-10,-20,-8,-20,-6,-22,-5,-23,-5,-23,-4,-24,-4,-24,-5,-24,-6,-23,-7,-22,-8,-21,-7,-19,-7,-17,-6,-16,-5,-15,-4,-14,-3,-14,-2,-14,-2,-14,-1,-14,-1,-14,-2,-14,-2,-14,-3,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-9,-5,-10,-6,-11,-7,-11,-8,-12,-10,-12,-12,-12,-13,-11,-14,-11,-15,-10,-15,-9,-15,-9,-14,-9,-13,-10,-12,-12,-11,-14,-10,-16,-10,-18,-10,-20,-11,-22,-13,-23,-14,-24,-16,-24,-17,-24,-18,-23,-19,-22,-19
-25,196503372,28,-64,1,0,-23,-6,-22,-3,-22,-1,-22,1,-23,2,-24,3,-25,4,-25,4,-26,4,-26,3,-25,2,-24,1,-23,0,-21,0,-19,0,-18,0,-16,1,-15,2,-14,2,-14,3,-14,4,-14,4,-14,4,-15,3,-15,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,-11,-2,-12,-3,-13,-3,-14,-4,-15,-6,-16,-7,-17,-9,-16,-10,-16,-11,-15,-12,-14,-12,-14,-11,-14,-9,-14,-8,-15,-6,-17,-5,-19,-4,-22,-4,-24,-4,-26,-5,-28,-6,-29,-7,-30,-8,-30,-10,-30,-10,-29,-11
-26,196606979,28,-64,1,0,31,5,28,5,26,4,23,3,22,1,20,-1,20,-4,20,-6,21,-8,21,-9,22,-9,23,-8,24,-7,24,-6,23,-5,22,-3,20,-2,18,-1,16,-1,15,-1,13,-2,12,-2,12,-3,12,-3,12,-3,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,3,9,2,9,1,11,1,12,0,14,1,17,1,18,2,20,4,21,6,21,8,21,9,20,10,19,10,18,9,17,8,17,6,17,4,19,2,21,1,23,-1,26,-2,29,-2,32,-1,34,0,35,1
-26,196812949,28,-64,1,0,20,-26,16,-27,13,-28,11,-30,10,-32,10,-34,11,-35,12,-35,13,-35,14,-34,14,-32,14,-30,14,-28,13,-25,11,-23,9,-21,7,-20,6,-19,4,-19,3,-20,3,-20,3,-21,3,-21,5,-20,6,-20,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,8,-12,10,-13,12,-14,14,-15,16,-15,19,-14,21,-13,22,-12,23,-11,22,-10,21,-10,20,-10,18,-12,17,-14,16,-17,16,-20,17,-23,18,-26,20,-29,23,-31,26,-32,28,-32,30,-31,31,-30,32,-29,31,-28
-26,196961204,28,-64,1,0,18,-26,19,-25,19,-23,18,-21,17,-19,15,-17,13,-16,11,-16,9,-16,7,-16,6,-17,5,-18,5,-19,5,-20,6,-20,7,-20,8,-19,9,-18,9,-16,9,-15,9,-13,8,-11,7,-10,6,-9,6,-9,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,9,-7,9,-6,9,-6,9,-6,8,-6,8,-7,8,-9,9,-10,10,-12,11,-13,13,-14,15,-14,17,-14,18,-14,19,-13,19,-12,19,-11,18,-11,17,-11,15,-11,14,-13,13,-15,12,-17,12,-20,13,-23,14,-25
-26,197065497,28,-64,1,0,34,-18,31,-17,28,-16,25,-16,22,-17,20,-18,18,-20,17,-22,17,-24,18,-25,18,-25,19,-24,21,-23,21,-22,21,-20,21,-17,19,-15,18,-13,16,-12,14,-11,12,-11,11,-11,10,-12,10,-12,11,-12,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,10,-6,10,-7,10,-8,11,-9,12,-11,14,-12,17,-13,19,-13,22,-12,24,-12,25,-10,26,-9,25,-8,25,-7,23,-7,22,-8,21,-10,20,-12,20,-15,21,-18,23,-21,25,-23,28,-25,31,-26,35,-26,37,-26
-25,197116951,28,-64,1,0,-41,-5,-38,-5,-34,-4,-31,-1,-29,1,-28,4,-28,7,-28,9,-29,10,-30,10,-31,10,-32,9,-32,8,-31,6,-30,5,-28,3,-26,2,-23,2,-21,2,-19,2,-18,3,-17,4,-16,4,-17,4,-17,4,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-1,-13,-3,-13,-2,-14,-1,-15,-1,-17,0,-20,0,-22,-1,-25,-2,-27,-4,-28,-7,-28,-9,-27,-10,-26,-11,-25,-11,-25,-10,-24,-8,-25,-6,-25,-3,-27,-1,-30,1,-33,3,-36,4,-39,3,-43,2,-45,0,-47,-1
